City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
355,pangnirtung,66.1451,-65.7125,-6.11,97,100,1.92,CA,1670285918
356,omboue,-1.5746,9.2618,25.37,85,100,2.37,GA,1670285884
357,erie,42.7667,-78.6664,6.68,40,100,5.78,US,1670285224
358,kirkland lake,48.1446,-80.0377,-2.8,92,100,2.31,CA,1670285919
359,poltavka,54.3663,71.7632,-21.48,99,51,0.58,RU,1670285919
360,santiago del estero,-27.7951,-64.2615,31.13,22,2,5.17,AR,1670285920
361,watertown,42.3709,-71.1828,6.66,75,0,3.6,US,1670285920
362,surt,31.2089,16.5887,19.18,53,56,1.93,LY,1670285920
363,soto la marina,23.7667,-98.2167,24.74,67,5,5.61,MX,1670285921
364,kokopo,-4.352,152.2633,28.62,67,79,1.39,PG,1670285921
365,conceicao do araguaia,-8.2578,-49.2647,23.06,94,100,1.64,BR,1670285921
366,college,64.8569,-147.8028,-6.9,86,100,0.0,US,1670285922
367,mount isa,-20.7333,139.5,34.87,26,0,3.6,AU,1670285922
368,le port,-20.9373,55.2919,24.0,62,100,2.39,RE,1670285922
369,khorinsk,52.1657,109.7726,-10.45,87,100,8.67,RU,1670285923
370,bealanana,-14.55,48.7333,16.55,98,41,1.1,MG,1670285923
371,pimentel,-6.8367,-79.9342,18.72,84,2,6.49,PE,1670285923
372,regina,50.4501,-104.6178,-19.42,70,85,2.24,CA,1670285654
373,nosy varika,-20.5833,48.5333,23.08,88,99,2.52,MG,1670285924
374,america dourada,-11.4553,-41.4361,20.26,81,97,4.47,BR,1670285924
375,rabaul,-4.1967,152.1721,28.09,70,92,1.35,PG,1670285925
376,vila velha,-20.3297,-40.2925,23.3,90,75,1.54,BR,1670285925
377,tahta,26.7693,31.5021,14.95,62,0,5.29,EG,1670285925
378,dalbandin,28.8947,64.4101,10.52,36,0,3.31,PK,1670285926
379,ust-ilimsk,58.0006,102.6619,-12.94,93,100,5.7,RU,1670285926
380,skoghall,59.3232,13.4655,-5.69,93,100,2.57,SE,1670285926
381,bichura,50.5881,107.6022,-17.79,84,98,2.91,RU,1670285927
382,plettenberg bay,-34.0527,23.3716,16.22,72,65,2.02,ZA,1670285927
383,miraflores,19.2167,-98.8083,21.36,58,15,1.92,MX,1670285927
384,bin qirdan,33.1378,11.2197,16.57,36,8,2.75,TN,1670285928
385,ancud,-41.8697,-73.8203,12.87,96,71,3.24,CL,1670285928
386,bharatpur,27.2167,77.4833,13.09,42,0,2.1,IN,1670285928
387,caravelas,-17.7125,-39.2481,22.43,86,97,2.65,BR,1670285929
388,constitucion,-35.3333,-72.4167,14.43,77,3,5.31,CL,1670285929
389,taywarah,33.35,64.4167,-2.33,93,97,0.06,AF,1670285929
390,ozinki,51.1786,49.6769,-12.53,90,26,3.25,RU,1670285930
391,taoudenni,22.6783,-3.9836,26.27,19,14,2.52,ML,1670285930
392,mantua,45.1667,10.7833,7.58,92,48,1.34,IT,1670285930
393,provideniya,64.3833,-173.3,0.2,93,100,17.0,RU,1670285931
394,zhigansk,66.7697,123.3711,-30.83,100,99,1.84,RU,1670285931
395,pitmoaga,12.2397,-1.8767,25.79,24,100,3.39,BF,1670285931
396,palana,59.1167,159.9667,-9.34,77,100,9.28,RU,1670285932
397,lichuan,30.3,108.85,0.65,91,94,0.72,CN,1670285932
398,khani,41.9563,42.9566,1.76,83,99,1.77,GE,1670285932
399,gorin,51.1983,136.6669,-18.93,89,99,1.95,RU,1670285933
400,beloha,-25.1667,45.05,25.31,65,19,2.76,MG,1670285933
401,kungurtug,50.5994,97.5228,-28.2,95,14,0.51,RU,1670285933
402,trinidad,-14.8333,-64.9,23.44,90,96,2.27,BO,1670285807
403,izumo,35.3667,132.7667,7.94,61,40,5.14,JP,1670285783
404,nishihara,26.1842,127.7558,18.6,88,100,9.26,JP,1670285934
405,lucapa,-8.4192,20.7447,16.07,97,51,0.43,AO,1670285934
406,wattegama,6.7989,81.4808,22.29,93,100,1.18,LK,1670285935
407,general roca,-39.0333,-67.5833,29.23,24,0,13.57,AR,1670285935
408,moron,-34.6534,-58.6198,28.92,73,0,3.13,AR,1670285935
409,antalaha,-14.9003,50.2788,22.53,85,63,3.25,MG,1670285853
410,tuatapere,-46.1333,167.6833,11.52,65,84,2.81,NZ,1670285936
411,iroquois falls,48.7669,-80.6831,-5.16,96,100,1.66,CA,1670285936
412,murzzuschlag,47.6,15.6833,3.83,99,100,1.93,AT,1670285936
413,tateyama,34.9833,139.8667,8.39,89,100,9.07,JP,1670285937
414,praia da vitoria,38.7333,-27.0667,17.09,88,75,7.69,PT,1670285937
415,chichli,22.8333,78.8167,14.75,65,0,1.59,IN,1670285938
416,galiakot,23.5167,74.0,18.37,58,0,3.84,IN,1670285938
417,cao bang,22.6667,106.25,10.87,83,65,0.74,VN,1670285938
418,astana,51.1801,71.446,-30.03,76,40,2.0,KZ,1670285939
419,jagtial,18.8,78.9333,16.81,64,64,1.37,IN,1670285939
420,burnie,-41.0667,145.9167,16.08,43,4,1.88,AU,1670285743
421,kahului,20.8947,-156.47,29.01,69,20,4.63,US,1670285939
422,pierre,44.3683,-100.351,-6.19,74,0,2.06,US,1670285720
423,siilinjarvi,63.0833,27.6667,-4.99,86,100,4.63,FI,1670285940
424,carballo,43.213,-8.691,10.68,85,100,1.46,ES,1670285940
425,bezenchuk,52.982,49.4333,-13.28,97,36,0.65,RU,1670285940
426,arklow,52.7931,-6.1414,7.82,75,100,7.24,IE,1670285941
427,mut,36.6439,33.4389,10.02,61,45,1.48,TR,1670285941
428,makarov,48.6333,142.8,-6.39,72,37,5.98,RU,1670285942
429,santarem,-2.4431,-54.7083,25.07,94,0,2.06,BR,1670285386
430,coihaique,-45.5752,-72.0662,10.97,54,75,4.12,CL,1670285744
431,kualakapuas,-3.0091,114.3876,26.22,84,100,0.12,ID,1670285903
432,rio grande,-32.035,-52.0986,20.06,86,1,4.19,BR,1670285943
433,wellington,-41.2866,174.7756,18.64,72,75,9.77,NZ,1670285850
434,kaiyuan,23.6977,103.3037,12.6,86,99,1.96,CN,1670285944
435,khasan,42.4308,130.6434,-4.73,44,0,5.09,RU,1670285945
436,tazovskiy,67.4667,78.7,-10.18,95,100,6.24,RU,1670285945
437,roma,43.2128,-75.4557,5.46,46,0,3.09,US,1670285764
438,san patricio,28.017,-97.5169,23.98,82,49,5.66,US,1670285947
439,fauske,67.2588,15.3918,3.02,96,100,8.94,NO,1670285948
440,deer lake,49.1667,-57.4316,-8.08,100,0,1.54,CA,1670285741
441,tignere,7.3667,12.65,19.14,26,45,0.8,CM,1670285949
442,havre-saint-pierre,50.2334,-63.5986,1.0,80,100,8.75,CA,1670285951
443,hirara,24.8,125.2833,20.15,83,75,12.86,JP,1670285952
444,high prairie,55.4334,-116.4858,-23.86,80,73,2.84,CA,1670285953
445,hobyo,5.3505,48.5268,25.83,84,100,7.63,SO,1670285954
446,matadi,-5.8167,13.45,24.68,97,98,1.48,CD,1670285955
447,shingu,33.7333,135.9833,9.39,78,26,2.84,JP,1670285915
448,maniitsoq,65.4167,-52.9,2.09,88,100,11.61,GL,1670285959
449,axim,4.8699,-2.2405,25.99,87,70,2.57,GH,1670285960
450,arvika,59.6553,12.5852,-5.66,82,63,1.5,SE,1670285962
451,digoin,46.4812,3.9795,-2.04,100,100,1.03,FR,1670285962
452,norsup,-16.0667,167.3833,29.64,64,45,1.56,VU,1670285964
453,udachnyy,66.4167,112.4,-25.31,75,100,2.59,RU,1670285964
454,aykhal,66.0,111.5,-25.34,98,100,7.15,RU,1670285965
455,kontagora,10.3999,5.4695,23.42,14,12,3.49,NG,1670285967
456,ponta delgada,37.7333,-25.6667,16.4,88,20,4.12,PT,1670285968
457,sembabule,-0.0772,31.4567,15.92,93,100,2.23,UG,1670285971
458,ikwiriri,-7.9562,38.9716,22.21,97,90,0.67,TZ,1670285971
459,chaah,2.249,103.048,23.94,94,85,0.76,MY,1670285973
460,maracaibo,10.6317,-71.6406,23.97,80,80,3.39,VE,1670285974
461,fort-shevchenko,44.5086,50.263,-2.97,66,5,1.04,KZ,1670285975
462,caraz,-9.0486,-77.81,16.09,73,78,0.69,PE,1670285976
463,luzhou,28.8724,105.4405,10.26,72,100,0.54,CN,1670285976
464,dingle,10.9995,122.6711,26.02,84,27,4.43,PH,1670285976
465,rocha,-34.4833,-54.3333,16.74,91,0,3.31,UY,1670285976
466,makakilo city,21.3469,-158.0858,27.86,63,75,4.63,US,1670285872
467,saint-augustin,51.226,-58.6502,-6.19,87,7,0.78,CA,1670285977
468,sur,22.5667,59.5289,22.25,62,0,1.41,OM,1670285978
469,goundam,16.4145,-3.6708,28.83,15,100,3.39,ML,1670285978
470,piacabucu,-10.4056,-36.4344,23.94,89,17,3.95,BR,1670285978
471,saint-marc-des-carrieres,46.6834,-72.0491,-2.96,93,100,0.0,CA,1670285978
472,cerkezkoy,41.285,28.0003,8.1,93,75,7.72,TR,1670285979
473,moranbah,-22.0016,148.0466,29.77,38,0,3.34,AU,1670285979
474,biloela,-24.4167,150.5,29.51,40,0,3.84,AU,1670285979
475,wanning,18.8003,110.3967,19.26,86,93,5.85,CN,1670285980
476,kaitangata,-46.2817,169.8464,13.22,51,97,3.84,NZ,1670285980
477,kaeo,-35.1,173.7833,19.48,73,100,2.68,NZ,1670285980
478,bonnyville,54.2668,-110.735,-17.38,96,100,3.44,CA,1670285919
479,diapaga,12.0708,1.7889,25.5,23,97,3.07,BF,1670285981
480,mezen,65.8522,44.24,-9.51,93,100,5.23,RU,1670285981
481,ulaangom,49.9811,92.0667,-27.54,90,33,1.13,MN,1670285981
482,otradnoye,59.7775,30.8181,-5.97,90,99,3.61,RU,1670285982
483,alekseyevsk,57.8406,108.3492,-11.05,93,100,5.18,RU,1670285982
484,uglezavodsk,47.3167,142.6167,-4.12,77,88,5.29,RU,1670285982
485,prince rupert,54.3161,-130.3201,2.83,80,100,1.54,CA,1670285983
486,caloundra,-26.8,153.1333,32.16,55,0,1.34,AU,1670285984
487,srednekolymsk,67.45,153.6833,-32.97,97,100,1.31,RU,1670285985
488,nokaneng,-19.6667,22.2667,25.11,42,31,1.76,BW,1670285985
489,jacareacanga,-6.2222,-57.7528,23.41,98,98,1.12,BR,1670285864
490,port lincoln,-34.7333,135.8667,17.34,63,100,5.17,AU,1670285743
491,cranbrook,49.4999,-115.7688,-14.12,99,100,0.58,CA,1670285741
492,villamontes,-21.25,-63.5,27.24,31,6,1.52,BO,1670285986
493,sibolga,1.7427,98.7792,23.5,87,100,1.56,ID,1670285986
494,te anau,-45.4167,167.7167,9.98,92,100,1.6,NZ,1670285986
495,puerto baquerizo moreno,-0.9,-89.6,20.69,80,69,4.98,EC,1670285987
496,manggar,-2.8833,108.2667,26.67,81,100,1.5,ID,1670285987
497,banda aceh,5.5577,95.3222,25.29,80,99,1.68,ID,1670285987
498,rapid valley,44.0625,-103.1463,-5.13,77,0,5.14,US,1670285987
499,sheridan,44.8333,-106.9173,-3.63,81,0,2.06,US,1670285988
500,newnan,33.3807,-84.7997,11.97,97,100,2.57,US,1670285811
501,utete,-7.986,38.758,22.13,97,96,0.43,TZ,1670285988
502,verkh-chebula,56.0308,87.6218,-18.64,93,98,2.32,RU,1670285989
503,vardo,70.3705,31.1107,-3.01,93,100,5.14,NO,1670285989
504,saurimo,-9.6608,20.3916,16.62,98,96,0.24,AO,1670285989
505,auki,-8.7676,160.7034,30.32,63,98,1.02,SB,1670285722
506,urumqi,43.801,87.6005,-12.47,73,0,1.0,CN,1670285990
507,kambove,-10.8764,26.5969,15.8,95,99,1.43,CD,1670285990
508,saint-francois,46.4154,3.9054,-2.4,100,100,1.03,FR,1670285991
509,anito,12.4497,125.2886,27.01,77,99,3.18,PH,1670285991
510,svetlogorsk,52.6333,29.7333,-8.77,89,87,4.58,BY,1670285991
511,alexander city,32.944,-85.9539,17.95,100,0,0.0,US,1670285992
512,la romana,18.4273,-68.9728,24.2,94,20,3.09,DO,1670285954
513,ambalavao,-21.8333,46.9333,17.63,93,97,0.89,MG,1670285855
514,dustlik,40.5247,68.0358,-4.58,97,95,1.75,UZ,1670285992
515,noumea,-22.2763,166.4572,29.99,99,100,3.55,NC,1670285601
516,hatillo,18.4863,-66.8254,27.96,81,15,2.68,PR,1670285993
517,guarapari,-20.6667,-40.4975,23.27,90,88,5.03,BR,1670285993
518,dosso,13.049,3.1937,25.33,16,93,4.37,NE,1670285993
519,kousseri,12.0769,15.0306,25.09,15,28,5.41,CM,1670285994
520,barabai,-2.5833,115.3833,26.29,81,96,0.31,ID,1670285994
521,novoagansk,61.9449,76.6625,-14.26,97,95,3.49,RU,1670285994
522,trelew,-43.249,-65.3051,26.5,22,82,10.31,AR,1670285692
523,general pico,-35.6566,-63.7568,32.47,17,48,6.19,AR,1670285995
524,puerto escondido,15.85,-97.0667,28.46,65,0,0.0,MX,1670285995
525,horn lake,34.9554,-90.0348,13.19,100,100,0.0,US,1670285995
526,hamilton,39.1834,-84.5333,8.05,78,100,4.63,US,1670285929
527,ketchikan,55.3422,-131.6461,1.99,93,20,1.54,US,1670285996
528,umba,66.6871,34.3429,-2.87,96,100,6.91,RU,1670285996
529,hibbing,47.4272,-92.9377,-12.22,43,40,4.63,US,1670285996
530,bulungu,-4.55,18.6,20.47,93,52,0.22,CD,1670285997
531,mandalgovi,45.7625,106.2708,-15.14,37,0,2.96,MN,1670285997
532,korla,41.7597,86.1469,-5.37,44,65,1.99,CN,1670285998
533,asau,46.4333,26.4,-1.49,99,100,1.46,RO,1670285998
534,homer,59.6425,-151.5483,3.93,90,100,2.24,US,1670285998
535,moen,69.1304,18.6123,1.4,93,100,5.66,NO,1670285998
536,sokoni,-6.4333,39.55,26.64,78,100,4.17,TZ,1670285999
537,puerto madero,14.7208,-92.4215,27.11,100,20,1.03,MX,1670285999
538,hami,42.8,93.45,-5.82,43,92,2.56,CN,1670285999
539,fukuma,33.7667,130.4667,9.05,53,58,6.44,JP,1670286000
540,mackay,-21.15,149.2,33.71,61,0,2.91,AU,1670286000
541,muros,42.7762,-9.0603,11.16,91,100,1.39,ES,1670285530
542,nogliki,51.8333,143.1667,-11.44,85,51,6.08,RU,1670286001
543,mitsamiouli,-11.3847,43.2844,26.27,81,58,4.92,KM,1670286001
544,marsh harbour,26.5412,-77.0636,23.67,72,31,3.79,BS,1670286002
545,havoysund,70.9963,24.6622,3.13,80,100,6.58,NO,1670286003
546,tome,-36.6167,-72.95,16.34,85,2,3.01,CL,1670285906
547,lasa,46.6166,10.7002,-0.91,90,60,2.09,IT,1670286005
548,pangody,65.85,74.4859,-16.48,97,41,3.64,RU,1670286006
549,ocampo,21.65,-101.5,15.88,15,0,2.63,MX,1670286007
550,sinnamary,5.3833,-52.95,25.05,90,59,3.72,GF,1670286007
551,kuching,1.55,110.3333,27.79,96,20,1.54,MY,1670286016
552,terra santa,-2.1042,-56.4869,25.02,79,63,0.96,BR,1670286017
553,yeppoon,-23.1333,150.7333,28.88,52,0,0.67,AU,1670286018
554,kuhdasht,33.535,47.6061,6.88,66,6,1.17,IR,1670286019
555,arandis,-22.4167,14.9667,13.64,64,0,1.3,NA,1670286020
556,kisangani,0.5167,25.2,20.46,99,96,0.99,CD,1670286022
557,uige,-7.6087,15.0613,18.75,99,100,1.27,AO,1670286024
558,oranjemund,-28.55,16.4333,15.79,84,89,6.81,NA,1670286025
559,trebinje,42.7119,18.3442,10.2,82,75,5.14,BA,1670286033
560,arivonimamo,-19.0167,47.1833,16.03,83,89,2.5,MG,1670286034
561,kainantu,-6.2887,145.8655,21.25,76,100,1.09,PG,1670286035
562,nhulunbuy,-12.2333,136.7667,32.34,55,40,3.6,AU,1670286036
563,ola,59.5833,151.2833,-24.5,92,33,3.28,RU,1670286037
564,kottingbrunn,47.953,16.2414,4.56,95,100,2.9,AT,1670286037
565,beian,63.6559,9.5683,4.45,93,40,8.23,NO,1670286038
566,moultonborough,43.7548,-71.3967,3.73,79,88,0.89,US,1670286023
